140,8277,1595117,21188,12911,10564,-371,0,0,10312,20088041,277506,162910,20528457,0.77,0.79,799,520,1,15844,278,6482382,0.24,419,51,4,6067,364,0.38,70
137.5,-2462,1592655,20735,23197,-2711,-417,924,450,-1754,20085565,277089,164284,20526938,0.77,0.79,1757,473,2,17126,1282,6482382,0.26,175,353,0,5889,-178,0.34,134
138,-2846,1589809,17235,20081,5173,-567,-350,-595,3661,20090738,276522,163339,20530599,0.77,0.79,931,873,1,17183,57,6482382,0.27,94,594,3,5386,-503,0.31,121
139,-5710,1584099,11327,17037,-7746,-1469,314,416,-8485,20082047,275053,164068,20521168,0.77,0.79,1120,540,0,17763,580,6482382,0.27,100,427,3,5056,-330,0.28,259
137.5,1723,1585822,19395,17672,8099,-122,-70,118,8025,20081161,274931,164116,20520208,0.77,0.79,219,603,0,17378,-385,6482382,0.27,104,54,0,5106,50,0.29,74
138,-6485,1579337,10913,17398,-7439,214,170,406,-6649,20073533,275145,164692,20513370,0.77,0.79,837,584,1,17630,252,6482382,0.27,45,199,0,4952,-154,0.28,46
138,-496,1578841,12194,12690,1040,-1255,-163,-298,-676,20072415,273890,164231,20510536,0.77,0.79,199,339,0,17490,-140,6482382,0.27,44,60,10,4926,-26,0.28,27
136,1086,1579927,17858,16772,7163,837,-68,7,7939,20079477,274727,164170,20518374,0.77,0.79,498,1145,2,16841,-649,6482382,0.26,110,87,2,4947,21,0.29,63
134.5,-8966,1570961,13359,22325,-15464,344,-438,82,-15476,20064012,275071,163814,20502897,0.77,0.79,1345,376,0,17810,969,6482382,0.27,111,478,0,4580,-367,0.26,94
135,-3834,1567127,8604,12438,-7089,-394,60,65,-7358,20055286,274677,163939,20493902,0.77,0.79,833,363,85,18195,385,6482382,0.28,115,395,2,4298,-282,0.24,159
136,-2666,1564461,13967,16633,-10643,-111,9,-141,-10886,20044797,274566,163807,20483170,0.77,0.79,463,517,5,18136,-59,6482398,0.28,68,209,1,4156,-142,0.23,81
133,1598,1566059,24903,23305,11436,16,-215,-86,11151,20056232,274582,163506,20494320,0.77,0.79,352,474,32,17982,-154,6482398,0.28,161,39,2,4276,120,0.24,311
130.5,-7749,1558310,22587,30336,-20196,-951,551,465,-20131,20036036,273631,164522,20474189,0.77,0.79,1572,313,3,19238,1256,6482398,0.3,40,392,0,3924,-352,0.2,65
131.5,-18992,1539318,23925,42917,-37974,-394,31,180,-38157,19997465,273237,164733,20435435,0.77,0.79,4087,1142,9,22174,2936,6482398,0.34,48,859,0,3113,-811,0.14,404
138,-6657,1532661,27704,34361,-21016,132,1440,-360,-19804,19975561,273369,165813,20414743,0.77,0.79,1761,1030,25,22880,706,6482398,0.35,179,170,0,3122,9,0.14,160
138.5,19538,1552199,26041,6503,17125,478,-385,313,17531,19995077,273847,165741,20434665,0.77,0.79,259,3572,16,19551,-3329,6482398,0.3,1882,90,2,4912,1790,0.25,269
137.5,4244,1556443,22971,18727,12982,214,6,-704,12498,20007171,274061,165043,20446275,0.77,0.79,690,1009,0,19232,-319,6482398,0.3,362,185,0,5089,177,0.26,123
138,103,1556546,11039,10936,1372,-34,39,-585,792,20008592,274027,164497,20447116,0.77,0.79,685,363,0,19554,322,6482398,0.3,89,194,1,4983,-106,0.25,46
137.5,-389,1556157,11309,11698,3181,-182,-690,-21,2288,20009839,273845,163786,20447470,0.77,0.79,288,184,2,19656,102,6482398,0.3,133,206,5,4905,-78,0.25,31
139,-364,1555793,4511,4875,21,-572,-314,23,-842,20009860,273273,163495,20446628,0.77,0.79,174,68,20,19742,86,6482398,0.3,26,119,0,4812,-93,0.24,27
138.5,757,1556550,10254,9497,7124,-572,28,-10,6570,20016984,272701,163513,20453198,0.77,0.79,159,253,31,19617,-125,6482398,0.3,61,120,0,4753,-59,0.24,72
141,-964,1555586,3317,4281,-17,20,39,56,98,20016967,272721,163608,20453296,0.77,0.79,425,105,25,19912,295,6482398,0.31,67,52,0,4768,15,0.24,17
140,11885,1567471,23998,12113,21999,-795,22,-93,21133,20038966,271926,163537,20474429,0.77,0.79,786,1117,1,19580,-332,6482398,0.3,488,129,1,5126,358,0.26,137
141,-1210,1566261,10244,11454,2431,6,247,253,2937,20041428,271932,164037,20477397,0.77,0.79,637,273,5,19939,359,6482398,0.31,106,300,0,4932,-194,0.25,49
139.5,2999,1569260,8442,5443,5081,-746,-144,-313,3878,20046539,264150,163580,20474269,0.77,0.79,566,419,4,20082,143,6482398,0.31,164,39,1,5056,124,0.25,53
133.5,-4992,1564268,14266,19258,3685,-752,-178,723,3478,20050364,263398,164125,20477887,0.77,0.79,814,369,0,20527,445,6482398,0.32,231,457,0,4830,-226,0.24,188
134,-34654,1529614,12242,46896,-37077,-1212,2451,856,-34982,20013287,262186,167432,20442905,0.77,0.79,5224,2500,2,23249,2722,6482398,0.36,95,1432,0,3493,-1337,0.15,487
138,-7712,1521902,16150,23862,1525,-1341,940,446,1570,20014812,260845,168818,20444475,0.77,0.79,1707,614,1,24341,1092,6482398,0.38,59,202,0,3350,-143,0.14,88
134,8887,1530789,26029,17142,7797,86,-233,-391,7259,20023409,260931,168194,20452534,0.77,0.79,788,2625,7,22497,-1844,6482398,0.35,403,170,0,3583,233,0.16,238
132,-25870,1504919,14215,40085,-32026,-1495,-1376,1363,-33534,19991382,259436,168181,20418999,0.77,0.79,5860,1840,25,26492,3995,6482398,0.41,953,510,1,4025,442,0.15,856
132.5,-8170,1496749,8744,16914,-10360,-2747,171,127,-12809,19981023,256689,168479,20406191,0.77,0.79,2043,1464,5,27066,574,6482398,0.42,389,1111,0,3303,-722,0.12,255
130,-8061,1488688,13123,21184,-8079,-583,460,99,-8103,19972944,256106,169038,20398088,0.77,0.79,1910,848,14,28114,1048,6482398,0.43,45,318,51,2979,-324,0.11,346
131.5,-15221,1473467,13302,28523,-24794,-413,239,-589,-25557,19948146,255693,168688,20372527,0.77,0.79,2241,662,12,29681,1567,6482415,0.46,100,254,3,2822,-157,0.1,90
137,-334,1473133,17541,17875,77,-495,221,401,204,19949173,255198,169310,20373681,0.77,0.79,868,1792,3,28754,-927,6482415,0.44,258,177,1,2902,80,0.1,186
139,14634,1487767,43702,29068,12799,4403,-26,870,18046,19962025,259601,170154,20391780,0.77,0.79,4533,6464,12,26831,-1923,6482415,0.41,1042,324,1,3619,717,0.13,1844
138,14897,1502664,33752,18855,29095,109,-1375,-1979,25850,19991213,259710,166800,20417723,0.77,0.79,1336,2846,7,25314,-1517,6482415,0.39,691,62,0,4248,629,0.17,260
141,-841,1501823,15259,16100,10083,432,305,-44,10776,19994221,260142,167061,20421424,0.77,0.79,925,496,97,25646,332,6482415,0.4,224,322,0,4150,-98,0.16,136
140,30113,1531936,51729,21616,53878,-141,-403,-1053,52281,20047980,260001,165605,20473586,0.77,0.79,1482,3814,3,23311,-2335,6482415,0.36,1023,68,1,5104,954,0.22,487
145,5094,1537030,29743,24649,17467,-99,368,-423,17313,20065137,259902,165550,20490589,0.77,0.79,958,1134,0,23135,-176,6482415,0.36,493,139,0,5458,354,0.24,138
145,34771,1571801,58615,23844,53385,674,14,-426,53647,20119711,260576,165138,20545425,0.78,0.79,3039,2780,31,23363,228,6482415,0.36,1857,311,1,7003,1545,0.3,392
147,3393,1575194,26864,23471,22724,213,167,-424,22680,20143623,260789,164881,20569293,0.78,0.79,799,464,6,23692,329,6482415,0.37,217,309,0,6911,-92,0.29,142
146.5,9757,1584951,37160,27403,32778,-128,1,-311,32340,20167700,260661,164571,20592932,0.78,0.79,406,833,9,23256,-436,6482415,0.36,706,96,2,7519,608,0.32,205
143.5,1873,1586824,29907,28034,19307,38,105,-108,19342,20187707,260699,164568,20612974,0.78,0.79,998,595,4,23655,399,6482415,0.36,201,330,1,7389,-130,0.31,84
141,-4254,1582570,11543,15797,-1513,-745,-43,138,-2163,20186254,259954,164663,20610871,0.78,0.79,1469,1209,8,23907,252,6482415,0.37,111,828,1,6671,-718,0.28,1135
142.5,-8470,1574100,14654,23124,-10170,-413,1134,222,-9227,20176115,259541,166019,20601675,0.78,0.79,1797,990,2,24712,805,6482415,0.38,137,1087,0,5721,-950,0.23,1276
144.5,-185,1573915,14652,14837,4954,-286,302,48,5018,20183603,259255,166369,20609227,0.78,0.79,638,646,3,24701,-11,6482415,0.38,257,182,0,5796,75,0.23,304
146,2431,1576346,14690,12259,5476,175,312,-77,5886,20190109,259430,166604,20616143,0.78,0.8,542,732,4,24508,-193,6482415,0.38,501,78,2,6207,421,0.25,117
145.5,7621,1583967,22216,14595,7472,-62,775,-181,8004,20198727,259368,167198,20625293,0.78,0.8,678,1667,1,23517,-991,6482415,0.36,478,203,1,6491,274,0.28,204
143,-1555,1582412,9722,11277,-5590,-43,264,41,-5328,20193077,259325,167503,20619905,0.78,0.8,643,680,2,23478,-39,6482415,0.36,66,220,2,6335,-156,0.27,191
142,-1942,1580470,16983,18925,-1277,-4,408,18,-855,20191046,259321,167929,20618296,0.78,0.8,829,634,4,23669,191,6482415,0.37,54,208,0,6181,-154,0.26,124
142.5,-5238,1575232,14465,19703,-2807,-123,231,68,-2631,20188240,259198,168228,20615666,0.78,0.8,1098,419,10,24338,669,6482415,0.38,26,423,0,5784,-397,0.24,94
148,-1117,1574115,18266,19383,1716,-464,353,-38,1567,20189956,258734,168543,20617233,0.78,0.8,549,459,9,24419,81,6482415,0.38,66,216,6,5628,-156,0.23,34
148.5,22288,1596403,41975,19687,25967,142,-1240,319,25188,20215923,258876,167622,20642421,0.78,0.8,1345,2991,21,22752,-1667,6482415,0.35,1418,121,20,6905,1277,0.3,576
148.5,5583,1601986,20937,15354,11144,-702,-161,-758,9523,20227037,258174,166703,20651914,0.78,0.8,554,1195,1,22110,-642,6482415,0.34,195,191,0,6909,4,0.31,153
151,6025,1608011,20759,14734,10709,210,3,-260,10662,20237744,258384,166446,20662574,0.78,0.8,769,1903,8,20963,-1147,6482415,0.32,386,196,111,6989,79,0.33,186
154.5,7602,1615613,29386,21784,11348,852,-420,-120,11660,20249093,259236,165906,20674235,0.78,0.8,932,1860,0,20034,-929,6482415,0.31,707,121,0,7573,586,0.38,223
150.5,12270,1627883,28771,16501,22167,1115,-599,-477,22206,20273039,260351,164830,20698220,0.78,0.8,1177,1910,4,19297,-737,6482415,0.3,1167,97,3,8640,1067,0.45,182
149,-8137,1619746,17002,25139,8412,-763,460,52,8161,20281452,259588,165342,20706382,0.78,0.8,1820,799,2,20316,1019,6482415,0.31,47,1107,0,7580,-1060,0.37,54
150.5,-10717,1609029,10834,21551,-7614,733,1074,201,-5606,20273837,260321,166617,20700775,0.78,0.8,1714,1083,2,20945,629,6482415,0.32,38,738,8,6872,-708,0.33,96
150.5,-1496,1607533,11569,13065,852,-500,588,-80,860,20274789,259821,167125,20701735,0.78,0.8,1577,448,1,22073,1128,6482415,0.34,132,171,9,6824,-48,0.31,89
150,-738,1606795,19950,20688,2764,-207,-14,-263,2280,20277554,259614,166848,20704016,0.78,0.8,390,787,20,21656,-417,6482415,0.33,110,114,0,6820,-4,0.31,207
149,-2018,1604777,13517,15535,2413,-45,163,-1137,1394,20281650,259569,165874,20707093,0.78,0.8,718,469,2,21903,247,6482415,0.34,58,230,1,6647,-173,0.3,111
145.5,-6493,1598284,10295,16788,-7018,-335,1967,239,-5147,20276443,259234,168080,20703757,0.78,0.8,1371,519,11,22744,841,6482415,0.35,23,372,2,6296,-351,0.28,91
144,-25495,1572789,19315,44810,-38434,239,2470,1657,-34068,20237396,259473,172207,20669076,0.78,0.8,4224,698,1,26269,3525,6482415,0.41,307,1448,1,5154,-1142,0.2,438
146,-16126,1556663,16000,32126,-31923,148,1715,556,-29504,20205476,259621,174478,20639575,0.78,0.8,3141,852,1,28557,2288,6482415,0.44,46,712,0,4488,-666,0.16,170
148,2340,1559003,20612,18272,-10693,651,757,-350,-9635,20194863,260272,174885,20630020,0.78,0.8,1957,3285,1,27228,-1329,6482415,0.42,429,190,0,4727,239,0.17,513
149,667,1559670,15765,15098,-3210,1716,-407,-363,-2264,20191653,261988,174115,20627756,0.78,0.8,693,1102,2,26817,-411,6482415,0.41,424,57,8,5086,359,0.19,153
146,1,1559671,23068,23067,-5934,541,-427,-106,-5926,20188719,262529,173582,20624830,0.78,0.8,717,2619,131,24784,-2033,6482510,0.38,226,84,0,5228,142,0.21,141
149,-6645,1553026,12978,19623,-10694,-129,21,89,-10713,20177825,262400,173692,20613917,0.78,0.79,1864,566,6,26076,1292,6482510,0.4,40,547,3,4718,-510,0.18,49
153.5,10094,1563120,34044,23950,8140,208,-4144,-113,4091,20186584,262608,169435,20618627,0.78,0.8,443,3529,2,22988,-3088,6482510,0.35,692,181,0,5229,511,0.23,238
154,23044,1586164,45554,22510,22040,-187,-2399,-497,18957,20210863,262421,166539,20639823,0.78,0.8,1446,3397,6,21031,-1957,6482510,0.32,1433,152,9,6501,1272,0.31,385
154,5972,1592136,25667,19695,3769,255,350,-828,3546,20214078,262676,166061,20642815,0.78,0.8,906,1216,0,20721,-310,6482510,0.32,443,236,1,6707,206,0.32,216
153.5,286,1592422,22318,22032,141,-751,-427,102,-935,20215999,261925,165736,20643660,0.78,0.8,778,693,3,20803,82,6482510,0.32,123,344,0,6486,-221,0.31,118
151.5,-486,1591936,15745,16231,6740,-423,38,-400,5955,20222650,261502,165374,20649526,0.78,0.8,684,439,4,21044,241,6482510,0.32,67,294,1,6258,-228,0.3,82
151,-4281,1587655,16368,20649,-3658,-862,-177,92,-4605,20218993,260640,165289,20644922,0.78,0.8,838,598,21,21263,219,6482510,0.33,33,803,1,5487,-771,0.26,133
145.5,-3846,1583809,24114,27960,-6105,-524,85,8,-6536,20212888,260116,165382,20638386,0.78,0.8,633,375,26,21495,232,6482510,0.33,13,748,0,4752,-735,0.22,81
142.5,-47191,1536618,71136,118327,-67851,-1011,1526,4274,-63062,20144937,259105,171182,20575224,0.78,0.79,5982,458,0,27019,5524,6482510,0.42,52,2215,1,2588,-2164,0.1,559
142.5,-35928,1500690,28425,64353,-68227,-1296,1195,1363,-66965,20082009,257809,173740,20513558,0.77,0.79,4867,803,160,30923,3904,6482510,0.48,29,1009,12,1596,-992,0.05,567
145.5,-18548,1482142,17033,35581,-35126,326,-480,634,-34646,20046884,258135,173894,20478913,0.77,0.79,3056,407,11,33561,2638,6482510,0.52,45,360,6,1275,-321,0.04,1326
144,-5534,1476608,19991,25525,-18339,-81,942,466,-17012,20029262,236931,175302,20441495,0.77,0.79,1399,2569,25,32366,-1195,6482510,0.5,25,271,11,1018,-257,0.03,190
147,-863,1475745,20241,21104,-13460,-99,1073,-1234,-13720,20014023,236832,175141,20425996,0.77,0.79,457,833,35,31955,-411,6482510,0.49,0,978,8,32,-986,0,0
146,9296,1485041,24458,15162,3960,51,-290,-1432,2289,20022083,236883,173419,20432385,0.77,0.79,1885,2505,49,31286,-669,6482510,0.48,0,3,29,0,-32,0,0
143,-178,1484863,21324,21502,-5189,-152,-24,-340,-5705,20019205,236731,173055,20428991,0.77,0.79,761,829,7,31211,-75,6482510,0.48,0,0,0,0,0,0,0
143,-10723,1474140,21349,32072,-11652,-827,432,266,-11781,20010153,235904,173753,20419810,0.77,0.79,2034,516,78,32651,1440,6482510,0.5,0,0,0,0,0,0,0
147,-4296,1469844,23047,27343,-7050,-698,-221,235,-7734,20003421,235206,173767,20412394,0.77,0.79,1448,1049,1,33049,398,6482510,0.51,443,0,0,443,443,0.01,201
147,9537,1479381,20209,10672,3756,-560,-409,276,3063,20005222,234646,173634,20413502,0.77,0.79,321,2373,12,30985,-2064,6482510,0.48,389,2,0,830,387,0.03,76
144,1317,1480698,10490,9173,-9382,-72,-330,248,-9536,19996116,234574,173552,20404242,0.77,0.79,564,910,2,30637,-348,6482510,0.47,292,19,0,1103,273,0.04,56
143,-16316,1464382,12437,28753,-23355,-448,-1227,1219,-23811,19972917,234126,173544,20380587,0.77,0.79,2803,257,7,33176,2539,6482575,0.51,334,252,0,1185,82,0.04,93
147,-30251,1434131,19794,50045,-40331,-176,2411,873,-37223,19931286,233950,176828,20342064,0.77,0.78,5192,467,5,37896,4720,6482575,0.58,415,206,0,1394,209,0.04,255
142.5,16889,1451020,31468,14579,11249,-272,-129,1108,11956,19942535,233678,177807,20354020,0.77,0.79,953,3929,3,34917,-2979,6482575,0.54,684,244,0,1834,440,0.05,122
143,-18879,1432141,27646,46525,-35732,-2307,-1060,-734,-39833,19906849,231371,176013,20314233,0.77,0.78,3153,1832,11,36227,1310,6482575,0.56,245,960,0,1119,-715,0.03,205
142.5,-1758,1430383,11584,13342,-8871,-434,325,-707,-9687,19897855,230937,175631,20304423,0.77,0.78,1048,1487,1,35787,-440,6482575,0.55,131,171,0,1079,-40,0.03,330
143.5,-4677,1425706,12853,17530,-8372,-296,-232,-26,-8926,19889925,230641,175373,20295939,0.77,0.78,1488,673,31,36571,784,6482575,0.56,150,48,0,1181,102,0.03,168
147,3515,1429221,19796,16281,625,-161,12,-291,185,19888588,230480,175094,20294162,0.77,0.78,752,1597,2,35724,-847,6482575,0.55,214,71,0,1324,143,0.04,247
152.5,18760,1447981,23350,4590,15470,518,586,702,17276,19904210,230998,176382,20311590,0.77,0.78,2001,3914,5,33806,-1918,6482575,0.52,570,311,3,1580,256,0.05,425
151.5,59743,1507724,89719,29976,88817,-232,-386,-1571,86628,19992834,230766,174425,20398025,0.77,0.79,1294,7389,31,27680,-6126,6482575,0.43,1561,65,0,3076,1496,0.11,734
151.5,515,1508239,32554,32039,25675,-651,-176,731,25579,20018463,230115,174980,20423558,0.77,0.79,2561,901,1,29339,1659,6482575,0.45,182,224,1,3033,-43,0.1,224
148.5,3453,1511692,24202,20749,13233,-290,-119,361,13185,20031834,229825,175222,20436881,0.77,0.79,1632,1067,5,29899,560,6482575,0.46,77,204,1,2905,-128,0.1,295
147,-5585,1506107,15324,20909,-1665,-339,1657,530,183,20029899,229486,177409,20436794,0.77,0.79,2297,1683,22,30491,592,6482575,0.47,147,810,0,2242,-663,0.07,117
147.5,-9753,1496354,19316,29069,-14490,-100,-278,334,-14534,20014139,229386,177465,20420990,0.77,0.79,2217,739,41,31928,1437,6482575,0.49,52,427,1,1866,-376,0.06,291
147,-1355,1494999,19156,20511,-2418,54,-115,956,-1523,20012321,229440,178306,20420067,0.77,0.79,552,794,0,31686,-242,6482575,0.49,89,156,0,1799,-67,0.06,198
147.5,-1499,1493500,18388,19887,-5343,18,-236,-326,-5887,20006208,229458,177744,20413410,0.77,0.79,545,415,11,31805,119,6482575,0.49,78,61,1,1815,16,0.06,96
146.5,-492,1493008,9200,9692,-4789,-433,57,435,-4730,20000397,229025,178236,20407658,0.77,0.79,982,591,1,32195,390,6482575,0.5,56,106,0,1765,-50,0.05,128
146.5,435,1493443,13599,13164,-1859,197,231,24,-1407,19998769,229222,178491,20406482,0.77,0.79,459,560,20,32074,-121,6482575,0.49,48,174,1,1638,-127,0.05,105
148.5,82,1493525,11480,11398,-192,29,138,-125,-150,19997279,229251,178504,20405034,0.77,0.79,445,2199,4,30316,-1758,6482575,0.47,49,85,0,1602,-36,0.05,297
147.5,3375,1496900,10827,7452,4459,-243,92,-306,4002,20001669,229008,178290,20408967,0.77,0.79,588,1283,0,29621,-695,6482575,0.46,212,34,0,1780,178,0.06,117
148,177,1497077,9424,9247,-1180,57,725,-93,-491,20000676,229065,178922,20408663,0.77,0.79,829,532,18,29900,279,6482575,0.46,158,167,0,1771,-9,0.06,129
146,2094,1499171,9434,7340,1660,275,934,132,3001,20003198,229340,179988,20412526,0.77,0.79,594,977,0,29517,-383,6482575,0.46,39,46,1,1763,-8,0.06,78
146.5,-6077,1493094,22636,28713,-4455,100,447,-318,-4226,19998710,229440,180117,20408267,0.77,0.79,2237,504,1,31249,1732,6482595,0.48,37,170,0,1630,-133,0.05,188
146.5,-249,1492845,11712,11961,2084,-245,-1166,-109,564,20000870,229195,178842,20408907,0.77,0.79,693,510,6,31426,177,6482595,0.48,111,94,0,1647,17,0.05,202
146.5,-2762,1490083,12483,15245,-940,-553,-314,25,-1782,19998796,228642,178553,20405991,0.77,0.79,533,317,0,31642,216,6482595,0.49,175,155,0,1667,20,0.05,98
146.5,-3583,1486500,8214,11797,-893,-469,-1650,457,-2555,19999896,228173,177360,20405429,0.77,0.79,959,439,8,32154,512,6482595,0.5,48,159,0,1556,-111,0.05,250
145.5,-838,1485662,16350,17188,164,-523,-580,-33,-972,20000062,227650,176747,20404459,0.77,0.79,766,1337,10,31573,-581,6482595,0.49,22,113,0,1465,-91,0.05,26
145.5,-6780,1478882,14987,21767,-6607,-638,-954,114,-8085,19993467,227012,175907,20396386,0.77,0.79,935,667,6,31835,262,6482595,0.49,90,211,0,1344,-121,0.04,113
147.5,-9,1478873,11596,11605,-8669,-632,-225,89,-9437,19986763,226380,175771,20388914,0.77,0.79,621,481,152,31823,-12,6482595,0.49,38,23,0,1359,15,0.04,174
146.5,1505,1480378,6287,4782,306,-519,839,1,627,19987069,225861,176611,20389541,0.77,0.79,655,1070,0,31408,-415,6482595,0.48,70,21,0,1408,49,0.04,330
145,-308,1480070,7401,7709,877,0,-56,-51,770,19988824,225861,176504,20391189,0.77,0.79,459,971,1,30895,-513,6482595,0.48,53,31,0,1430,22,0.05,124
147,-6902,1473168,8053,14955,-11914,-36,-57,455,-11552,19978089,225825,176902,20380816,0.77,0.79,1852,257,12,32478,1583,6482595,0.5,32,70,0,1392,-38,0.04,156
146,4319,1477487,15933,11614,1474,-533,-274,254,921,19980570,225292,176882,20382744,0.77,0.79,600,1201,11,31866,-612,6482595,0.49,353,71,1,1673,281,0.05,195
145,-5127,1472360,22048,27175,-6628,-63,1145,222,-5324,19977062,225229,178249,20380540,0.77,0.79,1225,480,17,32594,728,6482595,0.5,16,66,0,1623,-50,0.05,62
144,-5211,1467149,13469,18680,-17205,-81,-613,485,-17414,19958531,225148,178121,20361800,0.77,0.79,912,770,2,32734,140,6482595,0.5,41,237,0,1427,-196,0.04,157
143,-1949,1465200,16357,18306,-5847,-3335,-1167,-244,-10593,19952684,221813,176710,20351207,0.77,0.78,911,1016,10,32619,-115,6482595,0.5,92,106,0,1413,-14,0.04,142
141,-569,1464631,16235,16804,-1142,-1284,-1518,-1022,-4966,19947452,220529,174170,20342151,0.77,0.78,608,1053,9,32165,-454,6482595,0.5,40,46,0,1407,-6,0.04,102
140,-13413,1451218,21126,34539,-22844,-1162,622,-412,-23796,19934948,219367,174380,20328695,0.77,0.78,2364,2408,12,32109,-56,6482595,0.5,256,319,1,1343,-64,0.04,136
138.5,-802,1450416,17466,18268,-13391,-730,0,-406,-14527,19921557,218637,173974,20314168,0.77,0.78,1423,1611,3,31918,-191,6482595,0.49,174,183,0,1334,-9,0.04,236
139,-8332,1442084,23919,32251,-28773,-1174,266,116,-29565,19892784,217463,174356,20284603,0.77,0.78,1074,764,41,32187,269,6482595,0.5,128,71,0,1391,57,0.04,73
139.5,-1665,1440419,14166,15831,-8121,-95,-318,-532,-9066,19883529,217368,173506,20274403,0.77,0.78,1060,926,15,32306,119,6482595,0.5,141,447,0,1085,-306,0.03,77
143.5,-4690,1435729,18321,23011,-14453,40,-37,7,-14443,19866624,217408,173476,20257508,0.77,0.78,1484,940,0,32850,544,6482595,0.51,342,165,0,1262,177,0.04,170
144.5,6015,1441744,25823,19808,-1555,462,4,-231,-1320,19865257,217870,173249,20256376,0.77,0.78,993,2341,6,31496,-1354,6482595,0.49,390,323,2,1327,65,0.04,186
143,3138,1444882,16488,13350,-9520,-34,-134,-436,-10124,19843937,217836,172679,20234452,0.77,0.78,295,1643,8,30140,-1356,6482595,0.46,136,54,0,1409,82,0.05,59
142,-64,1444818,13526,13590,-9303,-390,283,-195,-9605,19810940,217446,172767,20201153,0.76,0.78,352,675,4,29813,-327,6482595,0.46,51,233,0,1227,-182,0.04,60
142.5,-2070,1442748,10953,13023,-10674,-212,563,-379,-10702,19799268,217234,172951,20189453,0.76,0.78,586,439,7,29953,140,6482595,0.46,35,372,1,889,-338,0.03,92
142,643,1443391,20006,19363,-6581,-32,709,343,-5561,19790753,217202,174003,20181958,0.76,0.78,442,547,0,29848,-105,6482595,0.46,41,87,0,843,-46,0.03,103
142,-2761,1440630,13706,16467,-11080,-143,1705,127,-9391,19779742,217059,175835,20172636,0.76,0.78,589,293,256,29888,40,6482595,0.46,3,227,0,619,-224,0.02,42
144.5,-2222,1438408,14761,16983,-8331,-193,137,943,-7444,19748490,216866,176915,20142271,0.76,0.78,862,943,5,29802,-86,6482595,0.46,6,278,0,347,-272,0.01,114
145,7103,1445511,17034,9931,2084,340,-511,330,2243,19725538,217206,176734,20119478,0.76,0.78,713,2253,14,28248,-1554,6482595,0.44,0,324,10,13,-334,0,0
146.5,3428,1448939,11436,8008,1356,-80,86,119,1481,19693669,217126,176939,20087734,0.76,0.77,219,492,30,27945,-303,6482595,0.43,0,0,13,0,-13,0,0
146,13948,1462887,28396,14448,19630,59,-896,380,19173,19687707,217185,176423,20081315,0.76,0.77,614,2813,26,25720,-2225,6482595,0.4,0,0,0,0,0,0,0
138.5,6228,1469115,15947,9719,11716,-23,3066,1400,16159,19668998,217162,180889,20067049,0.76,0.77,1020,3147,0,23593,-2127,6482595,0.36,0,0,0,0,0,0,0
140.5,-26249,1442866,8861,35110,-19193,-202,-1831,-734,-21960,19639651,216960,178324,20034935,0.76,0.77,3984,816,10,26751,3158,6482595,0.41,378,0,0,378,378,0.01,345
141,-8574,1434292,18530,27104,-67,252,-652,-319,-786,19637656,386008,177353,20201017,0.76,0.78,1752,539,1,27963,1212,6482595,0.43,231,30,0,579,201,0.02,269
141.5,-1454,1432838,12771,14225,-5688,167,-84,151,-5454,19635886,386175,177420,20199481,0.76,0.78,1298,1067,5,28189,226,6482595,0.43,243,13,0,809,230,0.03,200
142.5,-125,1432713,6721,6846,5,-341,-256,-268,-860,19635911,385834,176896,20198641,0.76,0.78,472,738,41,27882,-307,6482595,0.43,66,16,0,859,50,0.03,233
140.5,1891,1434604,8306,6415,1203,50,-243,-747,263,19637202,385884,175906,20198992,0.76,0.78,259,640,2,27499,-383,6482595,0.42,133,102,0,890,31,0.03,182
140.5,-1677,1432927,12874,14551,-6146,-350,-306,-110,-6912,19631836,385534,175490,20192860,0.76,0.78,475,587,6,27381,-118,6482595,0.42,43,157,0,776,-114,0.03,45
138,-1858,1431069,13367,15225,-1970,-25,-1269,36,-3228,19629856,385509,174257,20189622,0.76,0.78,510,532,3,27356,-25,6482595,0.42,115,19,0,872,96,0.03,219
136.5,-8667,1422402,22217,30884,-11516,259,58,-626,-11825,19618127,385768,173689,20177584,0.76,0.78,1770,800,8,28318,962,6482595,0.44,727,92,1,1506,634,0.05,164
138.5,-5132,1417270,25639,30771,-22267,-362,-1072,217,-23484,19600283,385406,172834,20158523,0.76,0.78,1142,929,7,28524,206,6482595,0.44,505,570,0,1441,-65,0.05,238
138.5,-3892,1413378,10984,14876,-7220,-53,1159,-238,-6352,19598336,385353,173755,20157444,0.76,0.78,980,633,18,28853,329,6482595,0.45,386,351,0,1476,35,0.05,140
138.5,-1034,1412344,15812,16846,-823,45,-1053,-542,-2373,19606805,385398,172160,20164363,0.76,0.78,546,897,28,28474,-379,6482595,0.44,100,32,0,1544,68,0.05,69
136.5,-1912,1410432,10090,12002,-1112,628,-257,-1081,-1822,19602570,386026,170822,20159418,0.76,0.78,387,580,6,28275,-199,6482595,0.44,162,26,0,1680,136,0.06,38
140,-9848,1400584,12884,22732,-9068,-632,532,279,-8889,19593146,385394,171633,20150173,0.76,0.78,2752,809,17,30201,1926,6482595,0.47,1021,237,0,2464,784,0.08,138
139,17624,1418208,41115,23491,22873,986,-1399,-1373,21087,19617919,386380,168861,20173160,0.76,0.78,401,3245,14,27343,-2858,6482595,0.42,714,756,0,2422,-42,0.09,415
